Original File,New File,New Ext,Original Name,MrSid Output,catalog_id
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide7.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide7.tif,.tif,slide7.sid,none,26
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide7_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide7_2.tif,.tif,slide7_2.sid,none,26
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide7_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide7_2_medium.tif,.tif,slide7_2_medium.sid,none,26
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide7_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide7_medium.tif,.tif,slide7_medium.sid,none,26
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_1.tif,.tif,slide8_1.sid,none,26
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_1_medium.tif,.tif,slide8_1_medium.sid,none,26
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_1_thumb.tif,.tif,slide8_1_thumb.sid,none,26
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_2.tif,.tif,slide8_2.sid,none,26
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/human/slide8_2_medium.tif,.tif,slide8_2_medium.sid,none,26
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_2_medium.tif,.tif,068_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_1_medium.tif,.tif,004_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_1_thumb.tif,.tif,004_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_2.tif,.tif,004_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_2_medium.tif,.tif,004_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_3.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_3.tif,.tif,004_3.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_3_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_3_medium.tif,.tif,004_3_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_1.tif,.tif,006_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_1_medium.tif,.tif,006_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_1_thumb.tif,.tif,006_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_2.tif,.tif,006_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/006_2_medium.tif,.tif,006_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_1.tif,.tif,007_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_1_medium.tif,.tif,007_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_1_thumb.tif,.tif,007_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_2.tif,.tif,007_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_2_medium.tif,.tif,007_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_3.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_3.tif,.tif,007_3.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_3_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_3_medium.tif,.tif,007_3_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_4.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_4.tif,.tif,007_4.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_4_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_4_medium.tif,.tif,007_4_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_5.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_5.tif,.tif,007_5.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_5_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/007_5_medium.tif,.tif,007_5_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_1.tif,.tif,009_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_1_medium.tif,.tif,009_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_1_thumb.tif,.tif,009_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_2.tif,.tif,009_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/009_2_medium.tif,.tif,009_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_1.tif,.tif,011_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_1_medium.tif,.tif,011_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_1_thumb.tif,.tif,011_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_2.tif,.tif,011_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/011_2_medium.tif,.tif,011_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_1.tif,.tif,017_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_1_medium.tif,.tif,017_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_1_thumb.tif,.tif,017_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_2.tif,.tif,017_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/017_2_medium.tif,.tif,017_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/034_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/034_1.tif,.tif,034_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/034_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/034_1_medium.tif,.tif,034_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/034_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/034_1_thumb.tif,.tif,034_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_1.tif,.tif,036_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_1_medium.tif,.tif,036_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_1_thumb.tif,.tif,036_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_2.tif,.tif,036_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/036_2_medium.tif,.tif,036_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/038_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/038_1.tif,.tif,038_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/038_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/038_1_medium.tif,.tif,038_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/038_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/038_1_thumb.tif,.tif,038_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_1.tif,.tif,048_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_1_medium.tif,.tif,048_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_2.tif,.tif,048_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_2_medium.tif,.tif,048_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_3.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_3.tif,.tif,048_3.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_3_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_3_medium.tif,.tif,048_3_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_4.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_4.tif,.tif,048_4.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_4_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_4_medium.tif,.tif,048_4_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_5.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_5.tif,.tif,048_5.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_5_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/048_5_medium.tif,.tif,048_5_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/049_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/049_1.tif,.tif,049_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/049_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/049_1_medium.tif,.tif,049_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/055_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/055_1.tif,.tif,055_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/055_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/055_1_medium.tif,.tif,055_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/055_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/055_2.tif,.tif,055_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/055_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/055_2_medium.tif,.tif,055_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_1.tif,.tif,056_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_1_medium.tif,.tif,056_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_1_thumb.tif,.tif,056_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_2.tif,.tif,056_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_2_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/056_2_medium.tif,.tif,056_2_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/060_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/060_1.tif,.tif,060_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/060_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/060_1_medium.tif,.tif,060_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/065_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/065_1.tif,.tif,065_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/065_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/065_1_medium.tif,.tif,065_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/065_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/065_1_thumb.tif,.tif,065_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_1.tif,.tif,068_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_2.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_2.tif,.tif,068_2.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_1_medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_1_medium.tif,.tif,068_1_medium.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_1_thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/068_1_thumb.tif,.tif,068_1_thumb.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_1.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/Rehm/004_1.tif,.tif,004_1.sid,none,25
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/sec1thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/sec1thumb.tif,.tif,sec1thumb.sid,none,
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/human thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/human thumb.tif,.tif,human thumb.sid,none,
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/sec2thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/sec2thumb.tif,.tif,sec2thumb.sid,none,
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/sec3thumb.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/sec3thumb.tif,.tif,sec3thumb.sid,none,
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/section medium.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/section medium.tif,.tif,section medium.sid,none,
/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/section.sid,/djatoka/Images/images/Lung_Tumors/LungPathologyWeb_Prototype/images/test/section.tif,.tif,section.sid,none,
/images/Lymphoma_Images/NCI01.sid,/djatoka/Images/images/Lymphoma_Images/NCI01.tif,.tif,NCI01.sid,none,1
/images/Lymphoma_Images/NCI02.sid,/djatoka/Images/images/Lymphoma_Images/NCI02.tif,.tif,NCI02.sid,none,1
/images/Lymphoma_Images/NCI03.sid,/djatoka/Images/images/Lymphoma_Images/NCI03.jpg,.jpg,NCI03.sid,none,1
/images/Lymphoma_Images/NCI04.sid,/djatoka/Images/images/Lymphoma_Images/NCI04.jpg,.jpg,NCI04.sid,none,1
/images/Lymphoma_Images/NCI06.sid,/djatoka/Images/images/Lymphoma_Images/NCI06.jpg,.jpg,NCI06.sid,none,1
/images/Lymphoma_Images/NCI07.sid,/djatoka/Images/images/Lymphoma_Images/NCI07.tif,.tif,NCI07.sid,none,1
/images/Lymphoma_Images/NCI08.sid,/djatoka/Images/images/Lymphoma_Images/NCI08.tif,.tif,NCI08.sid,none,1
/images/Lymphoma_Images/NCI11.sid,/djatoka/Images/images/Lymphoma_Images/NCI11.tif,.tif,NCI11.sid,none,1
/images/Lymphoma_Images/NCI11_.sid,/djatoka/Images/images/Lymphoma_Images/NCI11_.tif,.tif,NCI11_.sid,none,1
/images/Lymphoma_Images/NCI12.sid,/djatoka/Images/images/Lymphoma_Images/NCI12.jpg,.jpg,NCI12.sid,none,1
/images/Lymphoma_Images/NCI15.sid,/djatoka/Images/images/Lymphoma_Images/NCI15.tif,.tif,NCI15.sid,none,1
/images/Lymphoma_Images/NCI15_.sid,/djatoka/Images/images/Lymphoma_Images/NCI15_.tif,.tif,NCI15_.sid,none,1
/images/Lymphoma_Images/NCI17.sid,/djatoka/Images/images/Lymphoma_Images/NCI17.tif,.tif,NCI17.sid,none,1
/images/Lymphoma_Images/NCI17_.sid,/djatoka/Images/images/Lymphoma_Images/NCI17_.tif,.tif,NCI17_.sid,none,1
/images/Lymphoma_Images/NCI19.sid,/djatoka/Images/images/Lymphoma_Images/NCI19.jpg,.jpg,NCI19.sid,none,1
/images/Lymphoma_Images/NCI19_.sid,/djatoka/Images/images/Lymphoma_Images/NCI19_.jpg,.jpg,NCI19_.sid,none,1
/images/Lymphoma_Images/NCI20.sid,/djatoka/Images/images/Lymphoma_Images/NCI20.tif,.tif,NCI20.sid,none,1
/images/Lymphoma_Images/NCI20_.sid,/djatoka/Images/images/Lymphoma_Images/NCI20_.tif,.tif,NCI20_.sid,none,1
/images/Lymphoma_Images/NCI21.sid,/djatoka/Images/images/Lymphoma_Images/NCI21.jpg,.jpg,NCI21.sid,none,1
/images/Lymphoma_Images/NCI21_.sid,/djatoka/Images/images/Lymphoma_Images/NCI21_.jpg,.jpg,NCI21_.sid,none,1
/images/Lymphoma_Images/NCI22.sid,/djatoka/Images/images/Lymphoma_Images/NCI22.jpg,.jpg,NCI22.sid,none,1
/images/Lymphoma_Images/NCI22_.sid,/djatoka/Images/images/Lymphoma_Images/NCI22_.jpg,.jpg,NCI22_.sid,none,1
/images/Lymphoma_Images/NCI23.sid,/djatoka/Images/images/Lymphoma_Images/NCI23.jpg,.jpg,NCI23.sid,none,1
/images/Lymphoma_Images/NCI23_.sid,/djatoka/Images/images/Lymphoma_Images/NCI23_.jpg,.jpg,NCI23_.sid,none,1
/images/Lymphoma_Images/NCI24.sid,/djatoka/Images/images/Lymphoma_Images/NCI24.tif,.tif,NCI24.sid,none,1
/images/Lymphoma_Images/NCI24_.sid,/djatoka/Images/images/Lymphoma_Images/NCI24_.tif,.tif,NCI24_.sid,none,1
/images/Lymphoma_Images/NCI26.sid,/djatoka/Images/images/Lymphoma_Images/NCI26.tif,.tif,NCI26.sid,none,1
/images/Lymphoma_Images/NCI26_.sid,/djatoka/Images/images/Lymphoma_Images/NCI26_.tif,.tif,NCI26_.sid,none,1
/images/Lymphoma_Images/NCI28.sid,/djatoka/Images/images/Lymphoma_Images/NCI28.jpg,.jpg,NCI28.sid,none,1
/images/Lymphoma_Images/NCI2_.sid,/djatoka/Images/images/Lymphoma_Images/NCI2_.tif,.tif,NCI2_.sid,none,1
/images/Lymphoma_Images/NCI3_.sid,/djatoka/Images/images/Lymphoma_Images/NCI3_.jpg,.jpg,NCI3_.sid,none,1
/images/Lymphoma_Images/NCI4_.sid,/djatoka/Images/images/Lymphoma_Images/NCI4_.jpg,.jpg,NCI4_.sid,none,1
/images/Lymphoma_Images/NCI8_.sid,/djatoka/Images/images/Lymphoma_Images/NCI8_.tif,.tif,NCI8_.sid,none,1
/images/Lymphoma_Images/NCI25.sid,/djatoka/Images/images/Lymphoma_Images/NCI25.jpg,.jpg,NCI25.sid,none,1
/images/Lymphoma_Images/NCI25_.sid,/djatoka/Images/images/Lymphoma_Images/NCI25_.jpg,.jpg,NCI25_.sid,none,1
/images/Model_Images/Model/163.sid,/djatoka/Images/images/Model_Images/Model/163.tif,.tif,163.sid,none,
/images/Model_Images/Model/164.sid,/djatoka/Images/images/Model_Images/Model/164.tif,.tif,164.sid,none,
/images/Model_Images/Model/165.sid,/djatoka/Images/images/Model_Images/Model/165.tif,.tif,165.sid,none,
/images/Model_Images/Model/166.sid,/djatoka/Images/images/Model_Images/Model/166.tif,.tif,166.sid,none,
/images/Model_Images/Model/167.sid,/djatoka/Images/images/Model_Images/Model/167.tif,.tif,167.sid,none,
/images/Model_Images/Model/168.sid,/djatoka/Images/images/Model_Images/Model/168.tif,.tif,168.sid,none,
/images/Model_Images/Model/169.sid,/djatoka/Images/images/Model_Images/Model/169.tif,.tif,169.sid,none,
/images/Model_Images/Model/170.sid,/djatoka/Images/images/Model_Images/Model/170.tif,.tif,170.sid,none,
/images/Model_Images/Model/171.sid,/djatoka/Images/images/Model_Images/Model/171.tif,.tif,171.sid,none,
/images/Model_Images/Model/172.sid,/djatoka/Images/images/Model_Images/Model/172.tif,.tif,172.sid,none,
/images/Model_Images/Model/173.sid,/djatoka/Images/images/Model_Images/Model/173.tif,.tif,173.sid,none,
/images/Model_Images/Model/178.sid,/djatoka/Images/images/Model_Images/Model/178.tif,.tif,178.sid,none,
/images/Model_Images/Model/179.sid,/djatoka/Images/images/Model_Images/Model/179.tif,.tif,179.sid,none,
/images/Model_Images/Model/180.sid,/djatoka/Images/images/Model_Images/Model/180.tif,.tif,180.sid,none,
/images/Model_Images/Model/181.sid,/djatoka/Images/images/Model_Images/Model/181.tif,.tif,181.sid,none,
/images/Model_Images/Model/182.sid,/djatoka/Images/images/Model_Images/Model/182.tif,.tif,182.sid,none,
/images/Model_Images/Model/183.sid,/djatoka/Images/images/Model_Images/Model/183.tif,.tif,183.sid,none,
/images/Model_Images/Model/184.sid,/djatoka/Images/images/Model_Images/Model/184.tif,.tif,184.sid,none,
/images/Model_Images/Model/185.sid,/djatoka/Images/images/Model_Images/Model/185.tif,.tif,185.sid,none,
/images/Model_Images/Model/186.sid,/djatoka/Images/images/Model_Images/Model/186.tif,.tif,186.sid,none,
/images/Model_Images/Model/187.sid,/djatoka/Images/images/Model_Images/Model/187.tif,.tif,187.sid,none,
